No,Service_type,Cost_Type,Product_Group,Serial_No,City,Product_Date,Receipt_Date,Appoint_Date,Complete_Date,TAT01,TAT02,Job_Satus,Defect_Des,Symptom_Desc,Repair_Action_Desc,Labor_Charge_Desc,Engineer,Labor_Charge_Amount,Parts_Amount,Discount_Amount,Total_Invoice_Amount
2631,0,Normal Warranty,PLASMA-42,IP2JQC/KL&QEIP,Tehran,,1/22/2013,1/22/2013,1/22/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech13,420000,2318133.6,547626.72,2180506.88
2632,0,Normal Warranty,LED40,IP2JQB&2AE,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2633,0,Normal Warranty,LCD-40,IP2JQB/KLA4E,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2634,0,Normal Warranty,DIGITAL CAMERA,AAKKC2ACA/2MLAK,Tehran,,1/22/2013,1/22/2013,1/23/2013,0,1,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Maximum,Tech11,400000,1168177.04,313835.408,1255341.632
2635,0,Normal Warranty,LED46,IP2JQC/427AA,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2636,0,Normal Warranty,LED40,IP2JR2/&7/2/,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2637,0,Normal Warranty,LED40,IP2JQ2/4IP2KLKL,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2638,0,Normal Warranty,LCD-40,IP2JRA/7/2/KL,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2639,0,Normal Warranty,LED40,IP2JQA/&IP7AKL,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2640,0,Normal Warranty,LED40,IP2JQC/&2KLE,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2641,0,Normal Warranty,LED40,IP2JQB/KL/IPIPA,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2642,0,Normal Warranty,LCD-40,IP2JQC/KLKL/4A,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2643,0,Normal Warranty,LED40,IP2JQB/KLZ77,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2644,0,Normal Warranty,LCD-40,IP2JQB/&QE77,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2645,0,Out of Warranty,DIGITAL CAMERA,CJIP2C2IPQ4&4Z7D,Tehran,38451,1/22/2013,1/22/2013,1/23/2013,0,1,1,WORN-OUT,NO POWER,SCRAP,Free Of Charge,Tech11,0,0,0,0
2646,0,Normal Warranty,DIGITAL CAMERA,A/CGCA/BAEA&2N,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,DEFORMED,OTHER PROBLEMS,MECHANICAL PARTS REPLACEMENT,Maximum,Tech11,400000,1412183.88,362436.776,1448747.104
2647,0,Normal Warranty,LED40,IP2JRA/KL&KL47,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech04,0,0,0,0
2648,0,Normal Warranty,LED40,IP2JR2/7/AKL&,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech04,0,0,0,0
2649,0,Normal Warranty,LED40,IP2JQA/4QE/IP,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech04,0,0,0,0
2650,0,Normal Warranty,LCD-40,IP2JRIP/2IP472,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech04,0,0,0,0
2651,0,Normal Warranty,LCD-40,IP2JQB/KL/42KL,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech04,0,0,0,0
2652,0,Normal Warranty,LED40,IP2JQC/KL/KL7KL,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech04,0,0,0,0
2653,0,Normal Warranty,LED40,IP2JRA/KL&42/,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech04,0,0,0,0
2654,0,Normal Warranty,LED40,IP2JRA/KL77KLA,Tehran,,1/22/2013,1/22/2013,1/26/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech04,0,0,0,0
2655,0,Normal Warranty,LCD-40,IP2JRIP/QE7&IP,GHARCHAK,,1/23/2013,1/26/2013,1/26/2013,3,3,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech13,420000,0,84000,336000
2656,0,Normal Warranty,PLASMA-42,IP2JQC/KL42&IP,NOSHAHR,,1/23/2013,1/24/2013,1/27/2013,1,4,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech22,420000,10727325.72,2228465.144,8817860.576
2657,0,Normal Warranty,LED40,IP2JRKL/42IP2A,Tehran,,1/23/2013,1/24/2013,1/26/2013,1,3,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech04,420000,15401145.24,3164228.048,12656816.18
2658,0,Out of Warranty,VACUUM CLEANER,V/QIP2AGS2/247&P,Tehran,38822,1/23/2013,1/23/2013,1/26/2013,0,3,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Free Of Charge,Tech17,0,372634.56,74526.812,288107.648
2659,0,Out of Warranty,DIGITAL CAMERA,A/IPAE2ZIPZ,Tehran,,1/23/2013,1/24/2013,1/27/2013,1,4,1,DEFORMED,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Maximum,Tech11,400000,84864.04,88882.808,385871.232
2660,0,Out of Warranty,DVD PLAYER,ZT2QARDB&/KL7ZR,Tehran,40548,1/23/2013,1/23/2013,1/26/2013,0,3,1,WORN-OUT,OTHER PROBLEMS,PICKUP CLEANING,Maximum,Tech14,0,0,0,0
2661,0,Extended Warranty,HARD DISK DRIVE,S2DBJ2/Z7EKL/KL,Tehran,40185,1/23/2013,1/23/2013,1/23/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,REPAIR REFUSAL,Minimum,Tech07,50000,0,10000,40000
2662,0,Out of Warranty,OVEN - MICROWAVE,/2KLKL7DDPKLE/7AE,Tehran,38088,1/23/2013,1/26/2013,1/27/2013,3,4,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Minor,Tech17,150000,841686.64,218338.328,873357.312
2663,0,Out of Warranty,AUDIO - HOME THEAT,2CALAHGQ7EZ7D,Tehran,38454,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,NO POWER,ELECTRICAL PARTS REPLACEMENT,Maximum,Tech14,240000,576283.68,163256.736,653026.844
2664,0,Normal Warranty,LED40,IP2JQ2/4/KL47,Tehran,,1/23/2013,1/23/2013,1/30/2013,0,7,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2665,0,Normal Warranty,LCD-40,IP2JRIP/QE/&2,Tehran,,1/23/2013,1/24/2013,1/26/2013,1,3,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2666,0,Normal Warranty,LCD-40,IP2JQB/KLA&/2,Tehran,,1/23/2013,1/23/2013,1/30/2013,0,7,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2667,0,Normal Warranty,LCD-40,IP2JQA/&&2IPKL,Tehran,,1/23/2013,1/23/2013,1/30/2013,0,7,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2668,0,Normal Warranty,LED40,IP2JQA/&QE2A,Tehran,,1/23/2013,1/23/2013,1/30/2013,0,7,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2669,0,Out of Warranty,AUDIO - HOME THEAT,2AZAUAP4E42IPZ,Tehran,,1/23/2013,1/23/2013,1/24/2013,0,1,1,WORN-OUT,OTHER PROBLEMS,MECHANICAL PARTS REPLACEMENT,Minimum,Tech18,70000,530787.6,120157.52,480630.08
2670,0,Normal Warranty,LED40,IP2JR2/7/477,Tehran,,1/23/2013,1/28/2013,1/30/2013,5,7,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
2671,0,Normal Warranty,LCD-40,IP2JQA/&QEA/,Tehran,,1/23/2013,1/28/2013,1/31/2013,5,8,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
2672,0,Normal Warranty,LCD-40,IP2JRA/7AA/2,Tehran,,1/23/2013,1/24/2013,1/26/2013,1,3,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2673,0,Normal Warranty,LED40,IP2JQA/&KLIP24,Tehran,,1/23/2013,1/24/2013,1/26/2013,1,3,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2674,0,Normal Warranty,LED40,IP2JQ7/4AKL/2,Tehran,,1/23/2013,1/28/2013,1/31/2013,5,8,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
2675,0,Normal Warranty,LCD-40,IP2JQA/&&274,Tehran,,1/23/2013,1/24/2013,1/26/2013,1,3,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2676,0,Normal Warranty,LCD-40,IP2JQB/KLIPZ&,Tehran,,1/23/2013,1/24/2013,1/26/2013,1,3,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2677,0,Out of Warranty,PRINTER - MONO LAS,H2MNKL/A/QE7,Tehran,36531,1/23/2013,1/23/2013,1/23/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,OTHER REPAIR,Major,Tech16,300000,7522.5,61504.5,246018
2678,0,Normal Warranty,LCD-40,IP2JR2/77QE&,Tehran,,1/23/2013,1/28/2013,1/31/2013,5,8,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
2679,0,Normal Warranty,LCD-40,IP2JQB/KLIP2KL&,Tehran,,1/23/2013,1/28/2013,1/31/2013,5,8,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
2680,0,Normal Warranty,LCD-40,IP2JQA/&KL74A,Tehran,,1/23/2013,1/24/2013,1/26/2013,1,3,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
2681,0,Normal Warranty,LCD-40,IP2JR2/QEQE2,Tehran,,1/23/2013,1/28/2013,1/31/2013,5,8,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
2682,0,Normal Warranty,PLASMA-43,IP2JQC/&QEQE,ILAM,,1/23/2013,1/26/2013,1/27/2013,3,4,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech22,420000,10727325.72,2228465.144,8817860.576
2683,0,Normal Warranty,LED46,IP2JR7/472/2,ARAK,,1/23/2013,1/26/2013,1/27/2013,3,4,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech22,420000,27468161,5577832.2,22311328.8
2684,0,Normal Warranty,PLASMA-42,IP2JR2/72/27,GONBAD,,1/23/2013,1/24/2013,1/26/2013,1,3,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech13,420000,10727325.72,2228465.144,8817860.576
2685,0,Normal Warranty,LCD-40,IP2J2/7KLIPIP2,Tehran,,1/23/2013,1/26/2013,1/27/2013,3,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2686,0,Normal Warranty,DIGITAL CAMERA,AAZAC2ACIPEWCTT,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,DEFORMED,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Maximum,Tech11,400000,0,80000,320000
2687,0,Normal Warranty,LED40,IP2JQ2/4Z4/,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2688,0,Normal Warranty,LCD-40,IP2JR2/727IPKL,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2689,0,Normal Warranty,LED40,IP2JQB/&2/2A,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2690,0,Out of Warranty,DVD PLAYER/ RECORD,E&I2KLCGZ&/AEKLV,Tehran,40183,1/23/2013,1/23/2013,1/26/2013,0,3,1,WORN-OUT,READ ERROR,SOLDERING,Minimum,Tech18,70000,0,14000,56000
2691,0,Normal Warranty,LED40,IP2JQB/&2/4KL,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2692,0,Normal Warranty,LED40,IP2JQA/427IP/,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2693,0,Normal Warranty,LED40,IP2JQ2/4QE27,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2694,0,Normal Warranty,LED40,IP2JR2/KLQE/2,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2695,0,Normal Warranty,LED40,IP2JQ2/4KLIP/A,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2696,0,Normal Warranty,LED40,IP2JQA/&4/4A,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2697,0,Normal Warranty,LED40,IP2JQB/KLA&QE,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2698,0,Normal Warranty,LED40,IP2JQC/KL/KL4KL,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2699,0,Normal Warranty,LED40,IP2JQ2/4IPQE2,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2700,0,Normal Warranty,LED40,IP2JR2/7/QE/,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2701,0,Normal Warranty,LCD-40,IP2JQC/KLKLKLIPIP,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2702,0,Out of Warranty,AUDIO - MP3 Player,AUGPKLE4ZA,Tehran,,1/23/2013,1/24/2013,1/28/2013,1,5,1,WRONG PARTS,NO POWER,ELECTRICAL PARTS REPLACEMENT,Maximum,Tech07,170000,0,34000,136000
2703,0,Normal Warranty,LCD-40,IP2JRA/KLQEKL7,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2704,0,Normal Warranty,LCD-40,IP2JQC/KL7272,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2705,0,Out of Warranty,AUDIO - HOME THEAT,2D4RATDSIP/A/2/R,Tehran,38816,1/23/2013,1/26/2013,1/27/2013,3,4,1,WORN-OUT,OTHER PROBLEMS,REPAIR REFUSAL,Free Of Charge,Tech14,0,0,0,0
2706,0,Normal Warranty,LED46,IP2JR2/&72AIP,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2707,0,Normal Warranty,PLASMA-42,IP2JQ2/4274A,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2708,0,Normal Warranty,PLASMA-42,IP2JQB/KLQE2/,CHENARAN,,1/23/2013,1/25/2013,1/28/2013,2,5,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Medium,Tech24,300000,0,60000,240000
2709,0,Normal Warranty,LED40,IP2JQ2/442&KL,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2710,0,Out of Warranty,CAMCORDER,Z&/2KL7CK&AKL72IPA,Tehran,38357,1/23/2013,1/26/2013,1/26/2013,3,3,1,DEFORMED,RESET NOT WORKING,MECHANICAL PARTS REPLACEMENT,Medium,Tech08,200000,842563.23,228512.646,814050.584
2711,0,Normal Warranty,LCD-40,IP2JQA/&2/KL2,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2712,0,Out of Warranty,DVD PLAYER,2FC/AHBZ2EQEKLL,Tehran,,1/23/2013,1/23/2013,1/26/2013,0,3,1,WORN-OUT,READ ERROR,MECHANICAL PARTS REPLACEMENT,Minimum,Tech18,70000,40822.4,22184.48,88737.82
2713,0,Normal Warranty,LCD-40,IP2JQB/KL/2/2,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2714,0,Normal Warranty,LED46,IP2JQA/&/KL2/,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2715,0,Extended Warranty,HARD DISK DRIVE,SAXWJ2BZC/IPIPQE,Tehran,40180,1/23/2013,1/23/2013,1/23/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,REPAIR REFUSAL,Minimum,Tech07,50000,0,10000,40000
2716,0,Normal Warranty,LED46,IP2JB/42KLIP7,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2717,0,Normal Warranty,LED40,IP2JQB/KL/7A7,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2718,0,Normal Warranty,LCD-40,IP2JRA/KLQEQE,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2719,0,Out of Warranty,CAMCORDER,A7AQKL7IL2IPQEZT,Tehran,38726,1/23/2013,1/23/2013,1/28/2013,0,5,1,SHORT,NO POWER,ELECTRICAL PARTS REPLACEMENT,Free Of Charge,Tech08,0,0,0,0
2720,0,Normal Warranty,LED40,IP2JR2/7/A&2,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2721,0,Normal Warranty,LED40,IP2JQA/&A&QE,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2722,0,Normal Warranty,LED40,IP2JRKL/4/244,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2723,0,Normal Warranty,LED46,IP2JQC/&/&/IP,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2724,0,Extended Warranty,HARD DISK DRIVE,S2DBJ2/ZA/47IPA,Tehran,40188,1/23/2013,1/23/2013,1/23/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,REPAIR REFUSAL,Minimum,Tech07,50000,0,10000,40000
2725,0,Normal Warranty,LED40,IP2JQ2/4KL2IP2,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2726,0,Normal Warranty,LED40,IP2JQC/KLKL&2KL,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2727,0,Normal Warranty,LED40,IP2JQA/&/4/IP,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2728,0,Normal Warranty,LCD-40,IP2JRIP/2IP4AA,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2729,0,Normal Warranty,LCD-40,IP2JQC/KLKLIP24,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2730,0,Normal Warranty,LCD-40,IP2JRA/7/ZKL,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2731,0,Normal Warranty,LCD-40,IP2JQC/KL7&&IP,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech15,0,0,0,0
2732,0,Normal Warranty,LCD-40,IP2JQB/KLA4&2,Tehran,,1/23/2013,1/28/2013,1/31/2013,5,8,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
2733,0,Normal Warranty,DVD PLAYER,ZWVFARPCKLEA7KLR,Tehran,,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SOLDERING,Maximum,Tech14,0,0,0,0
2734,0,Out of Warranty,DIGITAL CAMERA,ZHSC2/S2/4AIP2A,Tehran,38822,1/23/2013,1/26/2013,1/27/2013,3,4,1,DEFORMED,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Minor,Tech11,150000,533786.6,136758.32,547037.28
2735,0,Normal Warranty,LED40,IP2JR2/4IPQE2,TONEKABON,,1/23/2013,1/26/2013,1/27/2013,3,4,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Medium,Tech22,300000,15401145.24,3140228.048,12560816.18
2736,0,Out of Warranty,DVD PLAYER,2FMHAHAZIPE/ZD,Tehran,40181,1/23/2013,1/23/2013,1/27/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech14,170000,0,34000,136000
2737,0,Normal Warranty,PLASMA-51,IP2JR&/&IP2IP/,CHALOUS,,1/23/2013,1/26/2013,1/28/2013,3,5,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech13,420000,5136363,1111272.6,4445080.4
2738,1,Normal Warranty,PRINTER - COLOR LA,ZIP/KLBAJZ2E/QEB,Tehran,,1/23/2013,1/23/2013,1/23/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,OTHER REPAIR,Maximum,Tech20,350000,5713368.84,1212673.768,4850685.072
2739,0,Out of Warranty,PRINTER - COLOR LA,2&&/BALPKLE/&KLK,Tehran,38088,1/23/2013,1/24/2013,1/27/2013,1,4,0,WORN-OUT,OTHER PROBLEMS,OTHER REPAIR,Major,Tech16,0,0,0,0
2740,0,Out of Warranty,PRINTER - MONO LAS,IPF&/BABP&E/QEL,Tehran,38087,1/23/2013,1/23/2013,1/31/2013,0,8,0,WORN-OUT,OTHER PROBLEMS,OTHER REPAIR,Maximum,Tech16,0,0,0,0
2741,0,Normal Warranty,LCD-40,IP2JQC/KL742&,Tehran,,1/23/2013,1/28/2013,1/31/2013,5,8,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
2742,0,Out of Warranty,AUDIO - MP3 Player,AUDQA/2/2KLL,Tehran,38448,1/23/2013,1/24/2013,1/26/2013,1,3,1,WORN-OUT,OTHER PROBLEMS,SOFTWARE UPGRADE,Medium,Tech07,120000,82326.24,40465.248,161860.882
2743,0,Extended Warranty,DVD PLAYER/ RECORD,R&2&KLGCBAA/2/2,Tehran,40553,1/23/2013,1/23/2013,1/23/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Minimum,Tech07,70000,430587.8,100117.58,400470.32
